time, state, vote_mechanism, vote_name, short_id
2021-07-23 17:13:45.773, ["1"; "4"; "0"; "2"; "3"], Modified Borda Count, Vote 12, 94513
2021-07-23 17:13:46.647, ["2"; "5"; "1"; "3"; "4"], Modified Borda Count, Vote 12, 94513
2021-07-23 17:14:12.902, ["0"], Majority Voting, Vote 13, 94513
2021-07-23 17:14:28.310, ["1"; "0"; "0"; "0"; "0"], Combined Approval, Vote 14, 94513
2021-07-23 17:14:31.944, ["1"; "0"; "0"; "1"; "0"], Combined Approval, Vote 14, 94513
2021-07-23 17:14:34.966, ["1"; "0"; "1"; "1"; "0"], Combined Approval, Vote 14, 94513
2021-07-23 17:14:37.030, ["1"; "0"; "1"; "1"; "1"], Combined Approval, Vote 14, 94513
2021-07-23 17:14:40.548, ["1"; "-1"; "1"; "1"; "1"], Combined Approval, Vote 14, 94513
2021-07-23 17:14:54.315, ["1"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 94513
2021-07-23 17:14:54.472, ["2"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 94513
2021-07-23 17:14:54.728, ["3"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 94513
2021-07-23 17:14:54.825, ["4"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 94513
2021-07-23 17:14:54.991, ["5"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 94513
2021-07-23 17:14:56.073, ["5"; "1"; "0"; "0"; "0"], Score Voting, Vote 15, 94513
2021-07-23 17:14:57.959, ["5"; "1"; "0"; "0"; "1"], Score Voting, Vote 15, 94513
2021-07-23 17:14:58.079, ["5"; "1"; "0"; "0"; "2"], Score Voting, Vote 15, 94513
2021-07-23 17:14:58.212, ["5"; "1"; "0"; "0"; "3"], Score Voting, Vote 15, 94513
2021-07-23 17:14:58.344, ["5"; "1"; "0"; "0"; "4"], Score Voting, Vote 15, 94513
2021-07-23 17:14:59.905, ["5"; "1"; "0"; "1"; "4"], Score Voting, Vote 15, 94513
2021-07-23 17:15:00.087, ["5"; "1"; "0"; "2"; "4"], Score Voting, Vote 15, 94513
2021-07-23 17:15:01.317, ["5"; "1"; "1"; "2"; "4"], Score Voting, Vote 15, 94513
2021-07-23 17:15:01.482, ["5"; "1"; "2"; "2"; "4"], Score Voting, Vote 15, 94513
2021-07-23 17:15:09.492, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 16, 94513
2021-07-23 17:15:12.259, ["2"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 16, 94513
2021-07-23 17:15:24.721, ["3"; "0"; "0"; "1"; "2"], Modified Borda Count, Vote 16, 94513
2021-07-23 17:15:25.265, ["4"; "0"; "1"; "2"; "3"], Modified Borda Count, Vote 16, 94513
2021-07-23 17:15:25.530, ["5"; "1"; "2"; "3"; "4"], Modified Borda Count, Vote 16, 94513
2021-07-23 17:19:06.798, ["1"], Majority Voting, Vote 01, 98245
2021-07-23 17:20:18.609, ["-1"; "0"; "0"; "0"; "0"], Combined Approval, Vote 02, 98245
2021-07-23 17:20:21.562, ["-1"; "1"; "0"; "0"; "0"], Combined Approval, Vote 02, 98245
2021-07-23 17:20:23.552, ["-1"; "1"; "1"; "0"; "0"], Combined Approval, Vote 02, 98245
2021-07-23 17:20:28.850, ["-1"; "1"; "1"; "-1"; "0"], Combined Approval, Vote 02, 98245
2021-07-23 17:20:30.695, ["-1"; "1"; "1"; "-1"; "1"], Combined Approval, Vote 02, 98245
2021-07-23 17:20:43.179, ["-1"; "1"; "1"; "-1"; "0"], Combined Approval, Vote 02, 98245
2021-07-23 17:20:44.745, ["-1"; "1"; "1"; "-1"; "-1"], Combined Approval, Vote 02, 98245
2021-07-23 17:20:47.078, ["-1"; "1"; "0"; "-1"; "-1"], Combined Approval, Vote 02, 98245
2021-07-23 17:20:54.603, ["-1"; "1"; "1"; "-1"; "-1"], Combined Approval, Vote 02, 98245
2021-07-23 17:20:56.405, ["-1"; "1"; "1"; "-1"; "0"], Combined Approval, Vote 02, 98245
2021-07-23 17:21:00.474, ["-1"; "1"; "1"; "-1"; "1"], Combined Approval, Vote 02, 98245
2021-07-23 17:21:04.415, ["-1"; "1"; "1"; "-1"; "0"], Combined Approval, Vote 02, 98245
2021-07-23 17:19:18.859, ["0"; "0"; "1"; "0"; "0"], Score Voting, Vote 03, 98245
2021-07-23 17:19:21.273, ["0"; "0"; "1"; "0"; "1"], Score Voting, Vote 03, 98245
2021-07-23 17:19:21.458, ["0"; "0"; "1"; "0"; "2"], Score Voting, Vote 03, 98245
2021-07-23 17:19:21.649, ["0"; "0"; "1"; "0"; "3"], Score Voting, Vote 03, 98245
2021-07-23 17:19:21.824, ["0"; "0"; "1"; "0"; "4"], Score Voting, Vote 03, 98245
2021-07-23 17:19:22.337, ["0"; "0"; "1"; "0"; "5"], Score Voting, Vote 03, 98245
2021-07-23 17:19:24.981, ["0"; "0"; "1"; "0"; "4"], Score Voting, Vote 03, 98245
2021-07-23 17:19:25.832, ["0"; "0"; "1"; "0"; "3"], Score Voting, Vote 03, 98245
2021-07-23 17:19:28.228, ["1"; "0"; "1"; "0"; "3"], Score Voting, Vote 03, 98245
2021-07-23 17:19:29.582, ["0"; "0"; "1"; "0"; "3"], Score Voting, Vote 03, 98245
2021-07-23 17:19:31.409, ["0"; "1"; "1"; "0"; "3"], Score Voting, Vote 03, 98245
2021-07-23 17:19:31.579, ["0"; "2"; "1"; "0"; "3"], Score Voting, Vote 03, 98245
2021-07-23 17:19:31.764, ["0"; "3"; "1"; "0"; "3"], Score Voting, Vote 03, 98245
2021-07-23 17:19:31.922, ["0"; "4"; "1"; "0"; "3"], Score Voting, Vote 03, 98245
2021-07-23 17:19:32.473, ["0"; "5"; "1"; "0"; "3"], Score Voting, Vote 03, 98245
2021-07-23 17:19:34.693, ["0"; "4"; "1"; "0"; "3"], Score Voting, Vote 03, 98245
2021-07-23 17:19:37.376, ["0"; "4"; "1"; "0"; "2"], Score Voting, Vote 03, 98245
2021-07-23 17:19:38.676, ["0"; "4"; "2"; "0"; "2"], Score Voting, Vote 03, 98245
2021-07-23 17:19:42.604, ["0"; "4"; "1"; "0"; "2"], Score Voting, Vote 03, 98245
2021-07-23 17:19:42.747, ["0"; "4"; "0"; "0"; "2"], Score Voting, Vote 03, 98245
2021-07-23 17:19:44.423, ["0"; "4"; "1"; "0"; "2"], Score Voting, Vote 03, 98245
2021-07-23 17:19:45.493, ["0"; "4"; "0"; "0"; "2"], Score Voting, Vote 03, 98245
2021-07-23 17:20:01.771, ["0"; "4"; "1"; "0"; "2"], Score Voting, Vote 03, 98245
2021-07-23 17:20:01.923, ["0"; "4"; "2"; "0"; "2"], Score Voting, Vote 03, 98245
2021-07-23 17:20:04.790, ["0"; "5"; "2"; "0"; "2"], Score Voting, Vote 03, 98245
2021-07-23 17:20:07.580, ["0"; "4"; "2"; "0"; "2"], Score Voting, Vote 03, 98245
2021-07-23 17:21:21.872, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 98245
2021-07-23 17:21:28.691, ["1"; "2"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 98245
2021-07-23 17:21:33.284, ["2"; "3"; "1"; "0"; "0"], Modified Borda Count, Vote 04, 98245
2021-07-23 17:22:46.445, ["3"], Majority Voting, Vote 05, 98245
2021-07-23 17:22:57.322, ["-1"; "0"; "0"; "0"; "0"], Combined Approval, Vote 06, 98245
2021-07-23 17:23:00.699, ["-1"; "0"; "0"; "0"; "-1"], Combined Approval, Vote 06, 98245
2021-07-23 17:23:01.763, ["-1"; "0"; "0"; "1"; "-1"], Combined Approval, Vote 06, 98245
2021-07-23 17:23:03.899, ["-1"; "0"; "1"; "1"; "-1"], Combined Approval, Vote 06, 98245
2021-07-23 17:23:05.700, ["-1"; "1"; "1"; "1"; "-1"], Combined Approval, Vote 06, 98245
2021-07-23 17:23:21.649, ["0"; "1"; "0"; "0"; "0"], Score Voting, Vote 07, 98245
2021-07-23 17:23:21.847, ["0"; "2"; "0"; "0"; "0"], Score Voting, Vote 07, 98245
2021-07-23 17:23:28.660, ["0"; "2"; "0"; "1"; "0"], Score Voting, Vote 07, 98245
2021-07-23 17:23:28.851, ["0"; "2"; "0"; "2"; "0"], Score Voting, Vote 07, 98245
2021-07-23 17:23:29.039, ["0"; "2"; "0"; "3"; "0"], Score Voting, Vote 07, 98245
2021-07-23 17:23:29.861, ["0"; "2"; "0"; "4"; "0"], Score Voting, Vote 07, 98245
2021-07-23 17:23:30.036, ["0"; "2"; "0"; "5"; "0"], Score Voting, Vote 07, 98245
2021-07-23 17:23:41.816, ["0"; "2"; "1"; "5"; "0"], Score Voting, Vote 07, 98245
2021-07-23 17:23:41.982, ["0"; "2"; "2"; "5"; "0"], Score Voting, Vote 07, 98245
2021-07-23 17:23:56.737, ["0"; "0"; "1"; "0"; "0"], Modified Borda Count, Vote 08, 98245
2021-07-23 17:23:58.037, ["0"; "0"; "2"; "1"; "0"], Modified Borda Count, Vote 08, 98245
2021-07-23 17:23:59.190, ["0"; "1"; "3"; "2"; "0"], Modified Borda Count, Vote 08, 98245
2021-07-23 17:24:00.410, ["0"; "1"; "2"; "3"; "0"], Modified Borda Count, Vote 08, 98245
2021-07-23 17:24:04.309, ["0"; "1"; "3"; "2"; "0"], Modified Borda Count, Vote 08, 98245
2021-07-23 17:24:04.576, ["0"; "2"; "3"; "1"; "0"], Modified Borda Count, Vote 08, 98245
2021-07-23 17:24:05.493, ["0"; "1"; "3"; "2"; "0"], Modified Borda Count, Vote 08, 98245
2021-07-23 17:24:05.642, ["0"; "1"; "2"; "3"; "0"], Modified Borda Count, Vote 08, 98245
2021-07-23 17:24:07.676, ["0"; "2"; "1"; "3"; "0"], Modified Borda Count, Vote 08, 98245
2021-07-23 17:24:26.856, ["0"; "3"; "1"; "2"; "0"], Modified Borda Count, Vote 08, 98245
2021-07-23 17:24:29.556, ["0"; "2"; "1"; "3"; "0"], Modified Borda Count, Vote 08, 98245
2021-07-23 17:25:07.526, ["3"], Majority Voting, Vote 09, 98245
2021-07-23 17:25:17.655, ["0"; "0"; "-1"; "0"; "0"], Combined Approval, Vote 10, 98245
2021-07-23 17:25:19.783, ["0"; "1"; "-1"; "0"; "0"], Combined Approval, Vote 10, 98245
2021-07-23 17:25:25.755, ["1"; "1"; "-1"; "0"; "0"], Combined Approval, Vote 10, 98245
2021-07-23 17:25:26.905, ["-1"; "1"; "-1"; "0"; "0"], Combined Approval, Vote 10, 98245
2021-07-23 17:25:27.715, ["-1"; "1"; "-1"; "1"; "0"], Combined Approval, Vote 10, 98245
2021-07-23 17:25:28.468, ["-1"; "1"; "-1"; "1"; "1"], Combined Approval, Vote 10, 98245
2021-07-23 17:25:30.652, ["-1"; "-1"; "-1"; "1"; "1"], Combined Approval, Vote 10, 98245
2021-07-23 17:25:42.879, ["1"; "-1"; "-1"; "1"; "1"], Combined Approval, Vote 10, 98245
2021-07-23 17:25:43.452, ["1"; "1"; "-1"; "1"; "1"], Combined Approval, Vote 10, 98245
2021-07-23 17:25:45.264, ["1"; "1"; "0"; "1"; "1"], Combined Approval, Vote 10, 98245
2021-07-23 17:26:02.802, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 11, 98245
2021-07-23 17:26:02.997, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 11, 98245
2021-07-23 17:26:03.166, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 11, 98245
2021-07-23 17:26:03.317, ["0"; "0"; "0"; "4"; "0"], Score Voting, Vote 11, 98245
2021-07-23 17:26:03.834, ["0"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 98245
2021-07-23 17:26:04.788, ["0"; "0"; "0"; "5"; "1"], Score Voting, Vote 11, 98245
2021-07-23 17:26:04.942, ["0"; "0"; "0"; "5"; "2"], Score Voting, Vote 11, 98245
2021-07-23 17:26:05.117, ["0"; "0"; "0"; "5"; "3"], Score Voting, Vote 11, 98245
2021-07-23 17:26:05.303, ["0"; "0"; "0"; "5"; "4"], Score Voting, Vote 11, 98245
2021-07-23 17:26:06.435, ["0"; "1"; "0"; "5"; "4"], Score Voting, Vote 11, 98245
2021-07-23 17:26:06.601, ["0"; "2"; "0"; "5"; "4"], Score Voting, Vote 11, 98245
2021-07-23 17:26:06.796, ["0"; "3"; "0"; "5"; "4"], Score Voting, Vote 11, 98245
2021-07-23 17:26:07.365, ["0"; "4"; "0"; "5"; "4"], Score Voting, Vote 11, 98245
2021-07-23 17:26:08.893, ["0"; "4"; "1"; "5"; "4"], Score Voting, Vote 11, 98245
2021-07-23 17:26:10.531, ["1"; "4"; "1"; "5"; "4"], Score Voting, Vote 11, 98245
2021-07-23 17:26:10.726, ["2"; "4"; "1"; "5"; "4"], Score Voting, Vote 11, 98245
2021-07-23 17:26:11.434, ["3"; "4"; "1"; "5"; "4"], Score Voting, Vote 11, 98245
2021-07-23 17:26:21.869, ["0"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 12, 98245
2021-07-23 17:26:22.118, ["0"; "0"; "0"; "1"; "2"], Modified Borda Count, Vote 12, 98245
2021-07-23 17:26:22.765, ["0"; "0"; "1"; "2"; "3"], Modified Borda Count, Vote 12, 98245
2021-07-23 17:26:23.235, ["0"; "1"; "2"; "3"; "4"], Modified Borda Count, Vote 12, 98245
2021-07-23 17:26:23.600, ["1"; "2"; "3"; "4"; "5"], Modified Borda Count, Vote 12, 98245
2021-07-23 17:26:27.380, ["1"; "3"; "2"; "4"; "5"], Modified Borda Count, Vote 12, 98245
2021-07-23 17:26:27.613, ["2"; "3"; "1"; "4"; "5"], Modified Borda Count, Vote 12, 98245
2021-07-23 17:26:30.346, ["2"; "3"; "1"; "5"; "4"], Modified Borda Count, Vote 12, 98245
2021-07-23 17:26:35.813, ["2"; "4"; "1"; "5"; "3"], Modified Borda Count, Vote 12, 98245
2021-07-23 17:26:36.513, ["2"; "3"; "1"; "5"; "4"], Modified Borda Count, Vote 12, 98245
2021-07-23 17:26:38.284, ["1"; "2"; "0"; "4"; "3"], Modified Borda Count, Vote 12, 98245
2021-07-23 17:27:40.767, ["2"], Majority Voting, Vote 13, 98245
2021-07-23 17:27:51.159, ["0"; "0"; "0"; "0"; "1"], Combined Approval, Vote 14, 98245
2021-07-23 17:27:51.921, ["1"; "0"; "0"; "0"; "1"], Combined Approval, Vote 14, 98245
2021-07-23 17:27:53.019, ["1"; "1"; "0"; "0"; "1"], Combined Approval, Vote 14, 98245
2021-07-23 17:27:53.534, ["1"; "1"; "1"; "0"; "1"], Combined Approval, Vote 14, 98245
2021-07-23 17:27:54.242, ["1"; "1"; "1"; "1"; "1"], Combined Approval, Vote 14, 98245
2021-07-23 17:28:01.367, ["1"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 98245
2021-07-23 17:28:01.550, ["2"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 98245
2021-07-23 17:28:01.737, ["3"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 98245
2021-07-23 17:28:01.900, ["4"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 98245
2021-07-23 17:28:03.301, ["4"; "0"; "0"; "0"; "1"], Score Voting, Vote 15, 98245
2021-07-23 17:28:03.674, ["4"; "0"; "0"; "0"; "2"], Score Voting, Vote 15, 98245
2021-07-23 17:28:04.107, ["4"; "0"; "0"; "0"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:08.259, ["4"; "0"; "0"; "1"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:08.441, ["4"; "0"; "0"; "2"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:08.607, ["4"; "0"; "0"; "3"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:08.774, ["4"; "0"; "0"; "4"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:08.951, ["4"; "0"; "0"; "5"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:11.914, ["4"; "0"; "1"; "5"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:12.082, ["4"; "0"; "2"; "5"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:12.249, ["4"; "0"; "3"; "5"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:12.400, ["4"; "0"; "4"; "5"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:12.591, ["4"; "0"; "5"; "5"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:13.844, ["4"; "1"; "5"; "5"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:14.057, ["4"; "2"; "5"; "5"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:14.669, ["4"; "3"; "5"; "5"; "3"], Score Voting, Vote 15, 98245
2021-07-23 17:28:23.849, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 16, 98245
2021-07-23 17:28:24.087, ["0"; "2"; "1"; "0"; "0"], Modified Borda Count, Vote 16, 98245
2021-07-23 17:28:24.427, ["0"; "3"; "2"; "0"; "1"], Modified Borda Count, Vote 16, 98245
2021-07-23 17:28:24.766, ["1"; "4"; "3"; "0"; "2"], Modified Borda Count, Vote 16, 98245
2021-07-23 17:28:25.025, ["2"; "5"; "4"; "1"; "3"], Modified Borda Count, Vote 16, 98245
2021-07-23 17:28:26.504, ["3"; "5"; "4"; "1"; "2"], Modified Borda Count, Vote 16, 98245
2021-07-23 17:28:26.754, ["4"; "5"; "3"; "1"; "2"], Modified Borda Count, Vote 16, 98245
2021-07-23 17:28:28.004, ["5"; "4"; "3"; "1"; "2"], Modified Borda Count, Vote 16, 98245
2021-07-23 17:28:30.904, ["5"; "3"; "4"; "1"; "2"], Modified Borda Count, Vote 16, 98245
2021-07-23 17:28:31.205, ["4"; "3"; "5"; "1"; "2"], Modified Borda Count, Vote 16, 98245
2021-07-23 17:28:38.322, ["4"; "3"; "5"; "2"; "1"], Modified Borda Count, Vote 16, 98245
2021-07-23 17:28:38.539, ["4"; "2"; "5"; "3"; "1"], Modified Borda Count, Vote 16, 98245
2021-07-23 17:28:40.356, ["4"; "1"; "5"; "3"; "2"], Modified Borda Count, Vote 16, 98245
